Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 4510	PHI:3248			Genbank	no data found	no data found	MobZIP03	no data found	no data found	no data found	no data found	no data found	no	148305	Magnaporthe oryzae	1271791	 KJ201	Rice Blast	Monocots	4530	Oryza sativa (related: Rice)	Nakdongbyeo	no data found	no data found	leaf	bZIP transcription factor	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no	no	no	wild type	wild type	no data found	wild type	wild type	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25314920	Pubmed	10.1111/1462-2920.12633	no data found
Record 4511	PHI:3249			Genbank	no data found	no data found	MobZIP05	no data found	no data found	no data found	no data found	no data found	no	148305	Magnaporthe oryzae	1271791	 KJ201	Rice Blast	Monocots	4530	Oryza sativa (related: Rice)	Nakdongbyeo	no data found	no data found	leaf	bZIP transcription factor	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no	no	no	wild type	wild type	no data found	wild type	wild type	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25314920	Pubmed	10.1111/1462-2920.12633	no data found
Record 4512	PHI:3250			Genbank	no data found	no data found	MobZIP07	no data found	no data found	no data found	no data found	no data found	no	148305	Magnaporthe oryzae	1271791	 KJ201	Rice Blast	Monocots	4530	Oryza sativa (related: Rice)	Nakdongbyeo	no data found	no data found	leaf	bZIP transcription factor	no data found	no data found	no data found	reduced virulence	no data found	no	no	no	no data found	wild type	no data found	reduced	wild type	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25314920	Pubmed	10.1111/1462-2920.12633	no data found
Record 4513	PHI:3251			Genbank	no data found	no data found	MobZIP10	no data found	no data found	no data found	no data found	no data found	no	148305	Magnaporthe oryzae	1271791	 KJ201	Rice Blast	Monocots	4530	Oryza sativa (related: Rice)	Nakdongbyeo	no data found	no data found	leaf	bZIP transcription factor	no data found	no data found	no data found	unaffected pathogeniticity	no data found	yes	no data found	no data found	no data found	reduced	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25314920	Pubmed	10.1111/1462-2920.12633	no data found
Record 4514	PHI:3252			Genbank	no data found	no data found	MobZIP14	no data found	no data found	no data found	no data found	no data found	no	148305	Magnaporthe oryzae	1271791	 KJ201	Rice Blast	Monocots	4530	Oryza sativa (related: Rice)	Nakdongbyeo	no data found	no data found	leaf	bZIP transcription factor	no data found	no data found	no data found	reduced virulence	no data found	yes	no data found	no data found	no data found	aberrant	no data found	reduced	reduced	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25314920	Pubmed	10.1111/1462-2920.12633	no data found
Record 4515	PHI:3253			Genbank	no data found	no data found	MobZIP15	no data found	no data found	no data found	no data found	no data found	no	148305	Magnaporthe oryzae	1271791	 KJ201	Rice Blast	Monocots	4530	Oryza sativa (related: Rice)	Nakdongbyeo	no data found	no data found	leaf	bZIP transcription factor	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no	no	no	wild type	wild type	no data found	wild type	wild type	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25314920	Pubmed	10.1111/1462-2920.12633	no data found
Record 4516	PHI:3254			Genbank	no data found	no data found	MobZIP04	no data found	no data found	no data found	no data found	no data found	no	148305	Magnaporthe oryzae	1271791	 KJ201	Rice Blast	Monocots	4530	Oryza sativa (related: Rice)	Nakdongbyeo	no data found	no data found	leaf	bZIP transcription factor	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no	no	no	wild type	wild type	no data found	wild type	wild type	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25314920	Pubmed	10.1111/1462-2920.12633	no data found
Record 4517	PHI:3255			Genbank	no data found	no data found	MobZIP06	no data found	no data found	no data found	no data found	no data found	no	148305	Magnaporthe oryzae	1271791	 KJ201	Rice Blast	Monocots	4530	Oryza sativa (related: Rice)	Nakdongbyeo	no data found	no data found	leaf	bZIP transcription factor	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no	no	no	wild type	wild type	no data found	wild type	wild type	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25314920	Pubmed	10.1111/1462-2920.12633	no data found
Record 4518	PHI:3256			Genbank	no data found	no data found	MobZIP19	no data found	no data found	no data found	no data found	no data found	no	148305	Magnaporthe oryzae	1271791	 KJ201	Rice Blast	Monocots	4530	Oryza sativa (related: Rice)	Nakdongbyeo	no data found	no data found	leaf	bZIP transcription factor	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no	no	no	wild type	wild type	no data found	wild type	wild type	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25314920	Pubmed	10.1111/1462-2920.12633	no data found
Record 4519	PHI:3257	Uniprot	G4MU34	Genbank	EHA55634	70-15	MoIlv1	no data found	no data found	no data found	no data found	no data found	no	148305	Magnaporthe oryzae	no data found	Guy11	Rice Blast	Monocots	4530	Oryza sativa (related: Rice)	CO-39	no data found	no data found	leaf	Threonine deaminase	no data found	no data found	no data found	reduced virulence	no data found	yes	yes	yes	fewer and smaller lesions	reduced; aberrant	no data found	reduced	no data found	isoleucine	isoleucine: CHEBI:24898	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25307542	Pubmed	10.1016/j.fgb.2014.10.001	Exogenous isoleucine fully restores vegetative growth and partially restores conidiation and pathogenicity of the DMoilv1 mutant.
Record 4520	PHI:3258	Uniprot	Q4QGX0	Genbank	CAJ02958	Friedlin	C14DM	no data found	no data found	no data found	no data found	no data found	no	5664	Leishmania major	860569	lv39	leishmaniasis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c	no data found	no data found	no data found	Sterol Biosynthesis	no data found	no data found	Sterol Biosynthesis	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	itraconazole; amphotericin B	itraconazole: CHEBI:6076; amphotericin B: CHEBI:2682 	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25340392	Pubmed	10.1371/journal.ppat.1004427	The mutants showed severely reduced virulence in mice but were highly resistant to itraconazole and amphotericin B, two drugs targeting sterol synthesis.
Record 4521	PHI:3259	Uniprot	Q4UQD0	Genbank	AAY50743	8004	XC_3703	no data found	no data found	XC_2801	Uniprot: Q4USX3	no data found	no	340	Xanthomonas campestris pv. campestris	314565	8004	black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found	no data found	no data found	leaf	Cyclic di-GMP Effectors	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25329577	Pubmed	10.1371/journal.ppat.1004429.	no data found
Record 4522	PHI:3260	Uniprot	Q4USX3	Genbank	AAY49850	8004	XC_2801	no data found	no data found	XC_3703	Uniprot: Q4UQD0	no data found	PHI:3259	340	Xanthomonas campestris pv. campestris	314565	8004	black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found	no data found	no data found	leaf	transcription regulator	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25329577	Pubmed	10.1371/journal.ppat.1004429.	no data found
Record 4523	PHI:3259	Uniprot	Q4UQD0	Genbank	AAY50743	8004	XC_3703	no data found	no data found	XC_2801	Uniprot: Q4USX3	no data found	PHI:3260	340	Xanthomonas campestris pv. campestris	314565	8004	black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found	no data found	no data found	leaf	Cyclic di-GMP Effectors	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25329577	Pubmed	10.1371/journal.ppat.1004429.	no data found
Record 4524	PHI:3261	Uniprot	Q2A258	Genbank	CAJ79987	LVS	FTL_1548	no data found	no data found	no data found	no data found	no data found	no	263	Francisella tularensis	376619	LVS	tularemia	Rodents	10090	Mus musculus (related: House mouse)	C3H/HeN	no data found	no data found	no data found	disulfide bond isomerase substrates	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25257164	Pubmed	10.1111/mmi.12808. Epub 2014 Oct 20	no data found
Record 4525	PHI:3262	Uniprot	Q2A1R2	Genbank	CAJ80148	LVS	FTL_1709	no data found	no data found	no data found	no data found	no data found	no	263	Francisella tularensis	376619	LVS	tularemia	Rodents	10090	Mus musculus (related: House mouse)	C3H/HeN	no data found	no data found	no data found	disulfide bond isomerase substrates	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25257164	Pubmed	10.1111/mmi.12808. Epub 2014 Oct 20	no data found
Record 4526	PHI:3263	Uniprot	E9E8J3	Genbank	 EFY87824	CQMa102	MaSnf1	no data found	no data found	no data found	no data found	no data found	no	92637	Metarhizium acridum	655827	CQMa102	no data found	Grasshoppers	7003	Locusta (no common name found)	no data found	no data found	no data found	no data found	sucrose non-fermenting protein kinase	no data found	no data found	no data found	reduced virulence	no data found	yes	yes	yes	no data found	reduced	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25213916	Pubmed	10.1007/s00253-014-6066-z	no data found
Record 4527	PHI:3264	Uniprot	Q4P3F2	Genbank	EAK86610	521	lac1	no data found	no data found	no data found	no data found	no data found	no	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	381124	Zea mays subsp. mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaves	putative laccase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	aberrant	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25226432	Pubmed	10.1094/MPMI-05-14-0133-R 	The genes are involved in the melanin production especially during teliosporogenesis.
Record 4528	PHI:3265	Uniprot	Q4P0E9	Genbank	EAK87187	521	pks1	no data found	no data found	no data found	no data found	no data found	no	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	381124	Zea mays subsp. mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaves	polyketide  synthase	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	aberrant	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25226432	Pubmed	10.1094/MPMI-05-14-0133-R 	The genes are involved in the melanin production especially during teliosporogenesis.
Record 4529	PHI:3266	Uniprot	P13738	Genbank	AAA23448	no data found	nhaA	no data found	no data found	no data found	no data found	no data found	no	562	Escherichia coli	362663	536	Infections	Rodents	10090	Mus musculus (related: House mouse)	CD-1	no data found	no data found	intestines	Antiporter gene	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25268639	Pubmed	10.1371/journal.pone.0108738	The operon deletion had no differential impact between B2 and non-B2 strains, and did not result in a fitness modification in a murine model of gut colonization. Nevertheless,  a murine model of septicemia revealed that recombination in nhaA among B2 strains was observed in strains with low virulence. Finally, nhaA and nhaAR operon deletions drastically decreased virulence in one B2 strain.
